Term,NES_ciao,FDR_q_val_ciao,NES_swiss_cent_healthy,FDR_q_val_swiss_cent_healthy
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT,1.517611864678349,0.30226882329238564,1.0781451708916663,0.6452910576991151
GOBP_CIRCULATORY_SYSTEM_PROCESS,1.3981013381301497,0.3962631694834652,1.2699485831815944,0.45442642901170777
GOBP_COGNITION,0.7509134651487988,0.9662273019026253,0.8898779158491532,0.8581176103578498
GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS,0.8738815711348736,0.9183360135763052,1.2235718933208275,0.4979441566144022
GOBP_COLLAGEN_CATABOLIC_PROCESS,2.04518447920034,0.006644475232705919,1.2092059807019253,0.5102456307688252
GOBP_COLLAGEN_METABOLIC_PROCESS,1.7184022488354218,0.13290728251427278,1.3686163478046036,0.371549661983537
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,1.4221966816183216,0.38011759195585326,1.220709044959058,0.5001976560862095
GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY,1.1870248671489347,0.6309033779393247,1.3624450271716537,0.362735702901386
GOBP_CYTOKINE_PRODUCTION,1.154730197687413,0.668548363716518,1.084523376528949,0.6350579703987257
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.6910565577300218,0.982080808696382,1.6184371230581591,0.23510380568715436
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,1.8551902867505814,0.042205195564668556,1.3765912766594661,0.37336609883177324
GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM,1.6141285467071596,0.2264890494740114,1.2141485742538354,0.5042652481625582
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,2.063784597872074,0.0056514547583674515,1.3651006678933135,0.3738584660653058
GOBP_DEFENSE_RESPONSE_TO_VIRUS,1.1161025583916944,0.7139060714664526,1.4486946544278445,0.3536992793338791
GOBP_DENDRITIC_CELL_DIFFERENTIATION,1.3309214059935661,0.4482193063346092,0.875828740317713,0.8699323197649325
GOBP_DEVELOPMENTAL_GROWTH,1.2269884079295619,0.575976359732293,1.1729689299503367,0.5318664025073552
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,0.8859835136332603,0.906564835636903,0.8193617226889084,0.9023153323676317
GOBP_DEVELOPMENTAL_MATURATION,1.1517531419286513,0.6698539243904108,0.8657281579722323,0.8735936038618479
GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS,1.329860222042483,0.4489263905185975,0.7254655990335407,0.9412127445719234
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,1.4129522625147244,0.3990599841578611,0.70171407568753,0.9510880963770394
GOBP_DIGESTION,1.2789888045199587,0.5158066201298984,1.4101591340412678,0.3845728725308567
GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT,0.7951037475009206,0.9502692687389567,1.1525724445830499,0.5545601162317824
GOBP_DIGESTIVE_SYSTEM_PROCESS,1.1692873014057115,0.6591365514846516,1.339527317550144,0.39532709305841834
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM,2.149861492102044,0.0007360034103920402,1.4272939542237093,0.3909655443748606
