Term,ciao,necs_cent_cont,necs_cent_off,swiss_cent_geriatric,swiss_cent_healthy,swiss_geriatric_healthy,ukbb
GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS,-1.459190336082035,,,,,,
GOBP_BILE_ACID_METABOLIC_PROCESS,-1.3519051482218518,-1.105372194978879,-0.9535381573899405,,,,0.7170199847210901
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,0.9376856768726185,0.6069697285901621,0.8950554478950881,,,,
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,1.2654349772391473,1.4668561306805112,1.4410172975604942,1.2650339710090808,1.2607104297779,0.86536340329471,1.2809501484213868
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT,1.3893885436119129,1.5608557892869586,1.4634839484970883,,,,-0.8195750941517264
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS,,,,-0.8735843800912896,1.276846651969822,1.2745478884467327,
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS,0.7585755842237581,1.4128483199872393,1.2635523196073664,,,,
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,1.3804644063514335,1.5780086224473473,1.5057266549499009,1.1390562521462517,1.1942000348630304,0.8402314361156642,1.1556743801077716
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT,1.3483517942948418,0.99899129591781,0.9981889281457585,-1.1912904629854968,1.3824602937047048,1.4591379088425538,1.125006575008504
GOBP_BLASTOCYST_DEVELOPMENT,-0.8412101703975394,0.7030120980190503,0.5681116026806371,,,,0.7278431119212921
GOBP_BLASTOCYST_FORMATION,-0.7528361147721929,0.8236553359892471,0.743845108615361,,,,
GOBP_BLOOD_COAGULATION_FIBRIN_CLOT_FORMATION,1.976189153586798,0.902948529153657,0.7575932428868063,,,,1.1340036807733802
GOBP_BLOOD_COAGULATION_INTRINSIC_PATHWAY,2.039176067881463,0.8358032434484798,0.5631309898217571,,,,1.0167213431063349
